day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-2,121500,STARFRUIT,4975,2,4974.0,23.0,,,4981,25,,,,,4978.0,0.0
-2,121500,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
-2,121600,STARFRUIT,4975,1,4974.0,29.0,,,4981,30,,,,,4978.0,0.0
-2,121600,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
-2,121700,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,121700,STARFRUIT,4974,27,,,,,4981,27,,,,,4977.5,0.0
-2,121800,STARFRUIT,4974,23,,,,,4979,5,4980.0,1.0,4981.0,22.0,4976.5,0.0
-2,121800,AMETHYSTS,10002,10,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10003.0,0.0
-2,121900,STARFRUIT,4974,24,,,,,4981,24,,,,,4977.5,0.0
-2,121900,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,140000,STARFRUIT,4965,26,,,,,4972,26,,,,,4968.5,0.0
-2,140000,AMETHYSTS,10002,5,9998.0,1.0,9996.0,1.0,10004,1,10005.0,25.0,,,10003.0,0.0
-2,140100,AMETHYSTS,9996,1,9995.0,27.0,,,10004,1,10005.0,27.0,,,10000.0,0.0
-2,140100,STARFRUIT,4966,1,4965.0,27.0,,,4972,28,,,,,4969.0,0.0
-2,140200,STARFRUIT,4966,23,,,,,4972,1,4973.0,22.0,,,4969.0,0.0
-2,140200,AMETHYSTS,9996,1,9995.0,22.0,,,10002,1,10004.0,1.0,10005.0,22.0,9999.0,0.0
-2,140300,STARFRUIT,4966,1,4965.0,24.0,,,4972,25,,,,,4969.0,0.0
-2,140300,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
-2,140400,STARFRUIT,4966,29,,,,,4971,4,4973.0,29.0,,,4968.5,0.0
-2,140400,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,140500,AMETHYSTS,9996,1,9995.0,27.0,,,10002,2,10004.0,1.0,10005.0,27.0,9999.0,0.0
-2,140500,STARFRUIT,4965,28,,,,,4972,28,,,,,4968.5,0.0
-2,140600,STARFRUIT,4966,2,4965.0,28.0,,,4972,30,,,,,4969.0,0.0
-2,140600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-2,140700,STARFRUIT,4971,1,4967.0,4.0,4966.0,29.0,4973,29,,,,,4972.0,0.0
-2,140700,AMETHYSTS,9998,7,9995.0,29.0,,,10005,29,,,,,10001.5,0.0
-2,140800,STARFRUIT,4967,3,4966.0,29.0,,,4972,2,4973.0,27.0,,,4969.5,0.0
-2,140800,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-2,140900,AMETHYSTS,9995,22,,,,,10002,4,10005.0,22.0,,,9998.5,0.0
-2,140900,STARFRUIT,4965,21,,,,,4972,22,,,,,4968.5,0.0
-2,141000,STARFRUIT,4966,30,,,,,4972,1,4973.0,29.0,,,4969.0,0.0
-2,141000,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
-2,141100,AMETHYSTS,9996,2,9995.0,21.0,,,9998,1,10004.0,2.0,10005.0,21.0,9997.0,0.0
-2,141100,STARFRUIT,4965,2,4964.0,21.0,,,4969,5,4971.0,23.0,,,4967.0,0.0
-2,141200,AMETHYSTS,9998,10,9996.0,1.0,9995.0,22.0,10004,1,10005.0,22.0,,,10001.0,0.0
-2,141200,STARFRUIT,4964,23,,,,,4971,23,,,,,4967.5,0.0
-2,141300,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,141300,STARFRUIT,4964,27,,,,,4971,27,,,,,4967.5,0.0
-2,141400,STARFRUIT,4969,1,4965.0,6.0,4964.0,25.0,4971,25,,,,,4970.0,0.0
-2,141400,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
-2,141500,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-2,141500,STARFRUIT,4963,31,,,,,4968,5,4970.0,31.0,,,4965.5,0.0
-2,141600,AMETHYSTS,10000,2,9996.0,2.0,9995.0,26.0,10004,2,10005.0,26.0,,,10002.0,0.0
-2,141600,STARFRUIT,4966,2,4963.0,28.0,,,4968,6,4970.0,28.0,,,4967.0,0.0
-2,141700,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
-2,141700,STARFRUIT,4968,10,4963.0,32.0,,,4970,32,,,,,4969.0,0.0
-2,141800,STARFRUIT,4964,7,4963.0,31.0,,,4970,31,,,,,4967.0,0.0
-2,141800,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-2,141900,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
-2,141900,STARFRUIT,4963,22,,,,,4970,22,,,,,4966.5,0.0
-2,160000,AMETHYSTS,9995,26,,,,,10005,26,,,,,10000.0,0.0
-2,160000,STARFRUIT,4964,1,4963.0,26.0,,,4970,26,,,,,4967.0,0.0
-2,160100,AMETHYSTS,9996,2,9995.0,23.0,,,10004,2,10005.0,23.0,,,10000.0,0.0
-2,160100,STARFRUIT,4964,2,4963.0,23.0,,,4970,25,,,,,4967.0,0.0
-2,160200,STARFRUIT,4963,27,,,,,4970,28,,,,,4966.5,0.0
-2,160200,AMETHYSTS,9996,1,9995.0,27.0,,,10002,8,10004.0,1.0,10005.0,27.0,9999.0,0.0
-2,160300,AMETHYSTS,9995,30,,,,,10002,7,10005.0,30.0,,,9998.5,0.0
-2,160300,STARFRUIT,4969,1,4963.0,30.0,,,4970,30,,,,,4969.5,0.0
-2,160400,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,160400,STARFRUIT,4964,3,4963.0,30.0,,,4970,30,,,,,4967.0,0.0
-2,160500,AMETHYSTS,9995,20,,,,,10005,20,,,,,10000.0,0.0
-2,160500,STARFRUIT,4963,20,,,,,4969,20,,,,,4966.0,0.0
-2,160600,STARFRUIT,4965,3,4963.0,26.0,,,4969,26,,,,,4967.0,0.0
-2,160600,AMETHYSTS,10000,3,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10002.0,0.0
-2,160700,AMETHYSTS,9996,2,9995.0,25.0,,,10000,6,10004.0,2.0,10005.0,25.0,9998.0,0.0
-2,160700,STARFRUIT,4963,1,4962.0,25.0,,,4965,6,4969.0,27.0,,,4964.0,0.0
-2,160800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,160800,STARFRUIT,4962,27,,,,,4969,27,,,,,4965.5,0.0
-2,160900,AMETHYSTS,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,0.0
-2,160900,STARFRUIT,4962,27,,,,,4969,27,,,,,4965.5,0.0
-2,161000,STARFRUIT,4962,26,,,,,4969,26,,,,,4965.5,0.0
-2,161000,AMETHYSTS,9998,8,9995.0,26.0,,,10005,26,,,,,10001.5,0.0
-2,161100,STARFRUIT,4963,2,4962.0,26.0,,,4969,28,,,,,4966.0,0.0
-2,161100,AMETHYSTS,9996,2,9995.0,26.0,,,10002,1,10004.0,2.0,10005.0,26.0,9999.0,0.0
-2,161200,AMETHYSTS,9996,2,9995.0,25.0,,,10004,2,10005.0,25.0,,,10000.0,0.0
-2,161200,STARFRUIT,4963,2,4962.0,25.0,,,4964,3,4969.0,27.0,,,4963.5,0.0
-2,161300,STARFRUIT,4962,24,,,,,4969,24,,,,,4965.5,0.0
-2,161300,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,161400,STARFRUIT,4963,2,4962.0,27.0,,,4969,29,,,,,4966.0,0.0
-2,161400,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-2,161500,STARFRUIT,4962,27,,,,,4967,2,4968.0,1.0,4969.0,26.0,4964.5,0.0
-2,161500,AMETHYSTS,9996,1,9995.0,26.0,,,10002,7,10004.0,1.0,10005.0,26.0,9999.0,0.0
-2,161600,AMETHYSTS,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
-2,161600,STARFRUIT,4963,5,4962.0,24.0,,,4969,24,,,,,4966.0,0.0
-2,161700,STARFRUIT,4967,1,4962.0,25.0,,,4968,2,4969.0,23.0,,,4967.5,0.0
-2,161700,AMETHYSTS,10002,1,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10003.0,0.0
-2,161800,STARFRUIT,4962,30,,,,,4967,8,4969.0,31.0,,,4964.5,0.0
-2,161800,AMETHYSTS,9996,2,9995.0,29.0,,,10002,3,10004.0,2.0,10005.0,29.0,9999.0,0.0
-2,161900,STARFRUIT,4963,8,4962.0,21.0,,,4969,21,,,,,4966.0,0.0
-2,161900,AMETHYSTS,9996,1,9995.0,20.0,,,9998,6,10002.0,10.0,10004.0,1.0,9997.0,0.0
-2,180000,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-2,180000,STARFRUIT,4956,23,,,,,4957,1,4963.0,23.0,,,4956.5,0.0
-2,180100,STARFRUIT,4956,26,,,,,4963,26,,,,,4959.5,0.0
-2,180100,AMETHYSTS,9998,5,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
-2,180200,STARFRUIT,4956,24,,,,,4963,24,,,,,4959.5,0.0
-2,180200,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,180300,STARFRUIT,4961,1,4956.0,29.0,,,4963,29,,,,,4962.0,0.0
-2,180300,AMETHYSTS,9996,2,9995.0,27.0,,,10002,1,10004.0,2.0,10005.0,27.0,9999.0,0.0
-2,180400,AMETHYSTS,10002,1,9996.0,1.0,9995.0,21.0,10004,1,10005.0,21.0,,,10003.0,0.0
-2,180400,STARFRUIT,4956,22,,,,,4963,22,,,,,4959.5,0.0
-2,180500,STARFRUIT,4956,1,4955.0,21.0,,,4962,23,,,,,4959.0,0.0
-2,180500,AMETHYSTS,9996,2,9995.0,21.0,,,10002,6,10004.0,2.0,10005.0,21.0,9999.0,0.0
-2,180600,STARFRUIT,4956,25,,,,,4957,4,4963.0,25.0,,,4956.5,0.0
-2,180600,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,180700,STARFRUIT,4956,26,,,,,4961,3,4962.0,1.0,4963.0,25.0,4958.5,0.0
-2,180700,AMETHYSTS,10002,1,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10003.0,0.0
-2,180800,AMETHYSTS,9996,1,9995.0,29.0,,,10004,1,10005.0,29.0,,,10000.0,0.0
-2,180800,STARFRUIT,4956,1,4955.0,29.0,,,4962,30,,,,,4959.0,0.0
-2,180900,STARFRUIT,4956,5,4955.0,21.0,,,4962,23,,,,,4959.0,0.0
-2,180900,AMETHYSTS,9998,4,9996.0,2.0,9995.0,21.0,10004,2,10005.0,21.0,,,10001.0,0.0
-2,181000,STARFRUIT,4956,27,,,,,4963,27,,,,,4959.5,0.0
-2,181000,AMETHYSTS,9995,27,,,,,10002,3,10005.0,27.0,,,9998.5,0.0
-2,181100,STARFRUIT,4957,2,4956.0,27.0,,,4963,29,,,,,4960.0,0.0
-2,181100,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-2,181200,AMETHYSTS,9996,2,9995.0,25.0,,,9998,10,10004.0,2.0,10005.0,25.0,9997.0,0.0
-2,181200,STARFRUIT,4962,1,4957.0,27.0,,,4963,2,4964.0,25.0,,,4962.5,0.0
-2,181300,STARFRUIT,4957,4,4956.0,28.0,,,4963,29,,,,,4960.0,0.0
-2,181300,AMETHYSTS,9996,1,9995.0,28.0,,,10002,10,10004.0,1.0,10005.0,28.0,9999.0,0.0
-2,181400,STARFRUIT,4956,25,,,,,4957,1,4963.0,25.0,,,4956.5,0.0
-2,181400,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,181500,STARFRUIT,4957,2,4956.0,29.0,,,4963,29,,,,,4960.0,0.0
-2,181500,AMETHYSTS,9995,29,,,,,10002,10,10005.0,29.0,,,9998.5,0.0
-2,181600,AMETHYSTS,9996,1,9995.0,27.0,,,9998,1,10004.0,1.0,10005.0,27.0,9997.0,0.0
-2,181600,STARFRUIT,4956,1,4955.0,27.0,,,4962,28,,,,,4959.0,0.0
-2,181700,STARFRUIT,4957,5,4956.0,26.0,,,4963,26,,,,,4960.0,0.0
-2,181700,AMETHYSTS,9998,6,9995.0,26.0,,,10005,26,,,,,10001.5,0.0
-2,181800,STARFRUIT,4956,27,,,,,4961,7,4963.0,27.0,,,4958.5,0.0
-2,181800,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,181900,STARFRUIT,4956,22,,,,,4963,22,,,,,4959.5,0.0
-2,181900,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,200000,AMETHYSTS,9996,1,9995.0,22.0,,,10004,1,10005.0,22.0,,,10000.0,0.0
-2,200000,STARFRUIT,4950,23,,,,,4955,5,4957.0,23.0,,,4952.5,0.0
-2,200100,STARFRUIT,4951,27,,,,,4954,4,4956.0,8.0,4957.0,1.0,4952.5,0.0
-2,200100,AMETHYSTS,9996,1,9995.0,26.0,,,10000,4,10002.0,10.0,10004.0,1.0,9998.0,0.0
-2,200200,STARFRUIT,4951,22,,,,,4958,22,,,,,4954.5,0.0
-2,200200,AMETHYSTS,9995,22,,,,,10005,22,,,,,10000.0,0.0
-2,200300,STARFRUIT,4952,1,4951.0,27.0,,,4958,28,,,,,4955.0,0.0
-2,200300,AMETHYSTS,9996,1,9995.0,27.0,,,9998,6,10004.0,1.0,10005.0,27.0,9997.0,0.0
-2,200400,AMETHYSTS,9998,7,9996.0,1.0,9995.0,29.0,10004,1,10005.0,29.0,,,10001.0,0.0
-2,200400,STARFRUIT,4952,30,,,,,4959,30,,,,,4955.5,0.0
-2,200500,STARFRUIT,4952,30,,,,,4958,30,,,,,4955.0,0.0
-2,200500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-2,200600,STARFRUIT,4952,27,,,,,4959,27,,,,,4955.5,0.0
-2,200600,AMETHYSTS,9996,2,9995.0,25.0,,,10002,1,10004.0,2.0,10005.0,25.0,9999.0,0.0
-2,200700,STARFRUIT,4953,27,,,,,4960,27,,,,,4956.5,0.0
-2,200700,AMETHYSTS,9995,27,,,,,10005,27,,,,,10000.0,0.0
-2,200800,AMETHYSTS,9998,9,9995.0,24.0,,,10005,24,,,,,10001.5,0.0
-2,200800,STARFRUIT,4955,1,4954.0,24.0,,,4961,24,,,,,4958.0,0.0
-2,200900,STARFRUIT,4953,21,,,,,4960,21,,,,,4956.5,0.0
-2,200900,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
-2,201000,STARFRUIT,4953,31,,,,,4960,31,,,,,4956.5,0.0
-2,201000,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-2,201100,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-2,201100,STARFRUIT,4954,3,4953.0,30.0,,,4960,31,,,,,4957.0,0.0
-2,201200,STARFRUIT,4954,6,4953.0,25.0,,,4960,25,,,,,4957.0,0.0
-2,201200,AMETHYSTS,9996,1,9995.0,24.0,,,10002,2,10004.0,1.0,10005.0,24.0,9999.0,0.0
-2,201300,STARFRUIT,4954,1,4953.0,24.0,,,4960,25,,,,,4957.0,0.0
-2,201300,AMETHYSTS,9996,1,9995.0,24.0,,,10004,1,10005.0,24.0,,,10000.0,0.0
-2,201400,STARFRUIT,4954,32,,,,,4960,2,4961.0,30.0,,,4957.0,0.0
-2,201400,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
-2,201500,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-2,201500,STARFRUIT,4954,2,4953.0,21.0,,,4960,23,,,,,4957.0,0.0
-2,201600,STARFRUIT,4959,1,4954.0,1.0,4953.0,30.0,4960,30,,,,,4959.5,0.0
-2,201600,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-2,201700,STARFRUIT,4954,8,4953.0,31.0,,,4960,31,,,,,4957.0,0.0
-2,201700,AMETHYSTS,9996,2,9995.0,29.0,,,9998,1,10004.0,2.0,10005.0,29.0,9997.0,0.0
-2,201800,STARFRUIT,4953,24,,,,,4958,1,4960.0,24.0,,,4955.5,0.0
-2,201800,AMETHYSTS,9996,2,9995.0,22.0,,,10002,7,10004.0,2.0,10005.0,22.0,9999.0,0.0
-2,201900,AMETHYSTS,9995,27,,,,,9998,1,10005.0,27.0,,,9996.5,0.0
-2,201900,STARFRUIT,4954,27,,,,,4959,1,4961.0,27.0,,,4956.5,0.0
-2,220000,STARFRUIT,4952,30,,,,,4959,30,,,,,4955.5,0.0
-2,220000,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,220100,STARFRUIT,4958,1,4953.0,27.0,,,4959,27,,,,,4958.5,0.0
-2,220100,AMETHYSTS,9996,1,9995.0,26.0,,,10004,1,10005.0,26.0,,,10000.0,0.0
-2,220200,STARFRUIT,4953,2,4952.0,30.0,,,4959,32,,,,,4956.0,0.0
-2,220200,AMETHYSTS,9996,2,9995.0,30.0,,,10004,2,10005.0,30.0,,,10000.0,0.0
-2,220300,AMETHYSTS,10002,1,9995.0,26.0,,,10005,26,,,,,10003.5,0.0
-2,220300,STARFRUIT,4952,26,,,,,4957,5,4959.0,26.0,,,4954.5,0.0
-2,220400,STARFRUIT,4953,1,4952.0,23.0,,,4957,6,4959.0,24.0,,,4955.0,0.0
-2,220400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
-2,220500,STARFRUIT,4953,23,,,,,4956,5,4960.0,23.0,,,4954.5,0.0
-2,220500,AMETHYSTS,9998,10,9995.0,23.0,,,10000,5,10005.0,23.0,,,9999.0,0.0
-2,220600,STARFRUIT,4953,22,,,,,4960,22,,,,,4956.5,0.0
-2,220600,AMETHYSTS,9995,22,,,,,10002,5,10005.0,22.0,,,9998.5,0.0
-2,220700,AMETHYSTS,9998,3,9996.0,2.0,9995.0,22.0,10004,2,10005.0,22.0,,,10001.0,0.0
-2,220700,STARFRUIT,4953,24,,,,,4958,6,4960.0,24.0,,,4955.5,0.0
-2,220800,STARFRUIT,4953,23,,,,,4954,1,4960.0,23.0,,,4953.5,0.0
-2,220800,AMETHYSTS,10002,8,9998.0,6.0,9995.0,23.0,10005,23,,,,,10003.5,0.0
-2,220900,AMETHYSTS,9995,20,,,,,10002,2,10005.0,20.0,,,9998.5,0.0
-2,220900,STARFRUIT,4953,20,,,,,4960,20,,,,,4956.5,0.0
-2,221000,AMETHYSTS,9998,8,9995.0,26.0,,,10005,26,,,,,10001.5,0.0
-2,221000,STARFRUIT,4952,26,,,,,4959,26,,,,,4955.5,0.0
-2,221100,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-2,221100,STARFRUIT,4952,23,,,,,4959,23,,,,,4955.5,0.0
-2,221200,STARFRUIT,4953,6,4952.0,29.0,,,4959,29,,,,,4956.0,0.0
-2,221200,AMETHYSTS,9998,10,9995.0,29.0,,,10005,29,,,,,10001.5,0.0
-2,221300,AMETHYSTS,9996,2,9995.0,24.0,,,10004,2,10005.0,24.0,,,10000.0,0.0
-2,221300,STARFRUIT,4953,3,4952.0,26.0,,,4959,26,,,,,4956.0,0.0
-2,221400,AMETHYSTS,9995,25,,,,,10005,25,,,,,10000.0,0.0
-2,221400,STARFRUIT,4953,25,,,,,4960,25,,,,,4956.5,0.0
-2,221500,AMETHYSTS,9996,2,9995.0,28.0,,,10004,2,10005.0,28.0,,,10000.0,0.0
-2,221500,STARFRUIT,4958,1,4953.0,30.0,,,4959,30,,,,,4958.5,0.0
-2,221600,STARFRUIT,4954,7,4953.0,31.0,,,4959,2,4960.0,29.0,,,4956.5,0.0
-2,221600,AMETHYSTS,9996,2,9995.0,29.0,,,10004,2,10005.0,29.0,,,10000.0,0.0
-2,221700,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
-2,221700,STARFRUIT,4953,20,,,,,4957,7,4959.0,21.0,,,4955.0,0.0
-2,221800,AMETHYSTS,9998,10,9995.0,28.0,,,10000,6,10005.0,28.0,,,9999.0,0.0
-2,221800,STARFRUIT,4953,28,,,,,4956,6,4960.0,28.0,,,4954.5,0.0
-2,221900,AMETHYSTS,9996,1,9995.0,24.0,,,9998,1,10004.0,1.0,10005.0,24.0,9997.0,0.0
-2,221900,STARFRUIT,4958,1,4953.0,25.0,,,4960,25,,,,,4959.0,0.0
-2,240000,STARFRUIT,4952,27,,,,,4959,27,,,,,4955.5,0.0
-2,240000,AMETHYSTS,9998,8,9996.0,1.0,9995.0,26.0,10004,1,10005.0,26.0,,,10001.0,0.0
-2,240100,AMETHYSTS,10000,1,9996.0,1.0,9995.0,23.0,10002,2,10004.0,1.0,10005.0,23.0,10001.0,0.0
-2,240100,STARFRUIT,4955,2,4952.0,24.0,,,4958,1,4959.0,23.0,,,4956.5,0.0
-2,240200,AMETHYSTS,9996,2,9995.0,20.0,,,10004,2,10005.0,20.0,,,10000.0,0.0
-2,240200,STARFRUIT,4952,2,4951.0,20.0,,,4958,22,,,,,4955.0,0.0
-2,240300,AMETHYSTS,9998,8,9996.0,2.0,9995.0,23.0,10004,2,10005.0,23.0,,,10001.0,0.0
-2,240300,STARFRUIT,4952,25,,,,,4958,2,4959.0,23.0,,,4955.0,0.0
-2,240400,STARFRUIT,4952,29,,,,,4959,29,,,,,4955.5,0.0
-2,240400,AMETHYSTS,9996,1,9995.0,28.0,,,10004,1,10005.0,28.0,,,10000.0,0.0
-2,240500,AMETHYSTS,9995,30,,,,,10002,4,10005.0,30.0,,,9998.5,0.0
-2,240500,STARFRUIT,4952,30,,,,,4959,30,,,,,4955.5,0.0
-2,240600,AMETHYSTS,9995,29,,,,,10005,29,,,,,10000.0,0.0
-2,240600,STARFRUIT,4953,29,,,,,4960,29,,,,,4956.5,0.0
-2,240700,AMETHYSTS,9996,1,9995.0,30.0,,,9998,1,10004.0,1.0,10005.0,30.0,9997.0,0.0
-2,240700,STARFRUIT,4953,31,,,,,4958,5,4960.0,31.0,,,4955.5,0.0
-2,240800,STARFRUIT,4953,23,,,,,4960,23,,,,,4956.5,0.0
-2,240800,AMETHYSTS,9995,23,,,,,10005,23,,,,,10000.0,0.0
-2,240900,AMETHYSTS,9996,1,9995.0,21.0,,,10004,1,10005.0,21.0,,,10000.0,0.0
-2,240900,STARFRUIT,4953,1,4952.0,21.0,,,4959,22,,,,,4956.0,0.0
-2,241000,AMETHYSTS,9995,30,,,,,10005,30,,,,,10000.0,0.0
-2,241000,STARFRUIT,4953,29,,,,,4960,30,,,,,4956.5,0.0
-2,241100,STARFRUIT,4953,28,,,,,4958,8,4960.0,28.0,,,4955.5,0.0
-2,241100,AMETHYSTS,9995,28,,,,,10005,28,,,,,10000.0,0.0
-2,241200,STARFRUIT,4954,25,,,,,4961,26,,,,,4957.5,0.0
-2,241200,AMETHYSTS,9995,26,,,,,9998,3,10005.0,26.0,,,9996.5,0.0
-2,241300,STARFRUIT,4954,23,,,,,4961,23,,,,,4957.5,0.0
-2,241300,AMETHYSTS,9996,2,9995.0,21.0,,,9998,4,10004.0,2.0,10005.0,21.0,9997.0,0.0
-2,241400,AMETHYSTS,9996,1,9995.0,23.0,,,10004,1,10005.0,23.0,,,10000.0,0.0
-2,241400,STARFRUIT,4954,24,,,,,4959,2,4960.0,1.0,4961.0,23.0,4956.5,0.0
-2,241500,STARFRUIT,4954,28,,,,,4960,29,,,,,4957.0,0.0
-2,241500,AMETHYSTS,9996,2,9995.0,27.0,,,10004,2,10005.0,27.0,,,10000.0,0.0
-2,241600,STARFRUIT,4954,24,,,,,4957,2,4961.0,24.0,,,4955.5,0.0
-2,241600,AMETHYSTS,9996,2,9995.0,22.0,,,10000,2,10002.0,1.0,10004.0,2.0,9998.0,0.0
-2,241700,STARFRUIT,4953,22,,,,,4960,22,,,,,4956.5,0.0
-2,241700,AMETHYSTS,9996,1,9995.0,21.0,,,10002,8,10004.0,1.0,10005.0,21.0,9999.0,0.0
-2,241800,AMETHYSTS,9998,7,9996.0,1.0,9995.0,25.0,10004,1,10005.0,25.0,,,10001.0,0.0
-2,241800,STARFRUIT,4954,8,4953.0,26.0,,,4959,1,4960.0,25.0,,,4956.5,0.0
-2,241900,STARFRUIT,4953,23,,,,,4960,23,,,,,4956.5,0.0
-2,241900,AMETHYSTS,9996,2,9995.0,21.0,,,10004,2,10005.0,21.0,,,10000.0,0.0
-2,260000,STARFRUIT,4951,30,,,,,4956,6,4958.0,30.0,,,4953.5,0.0
-2,260000,AMETHYSTS,9996,2,9995.0,28.0,,,10002,5,10004.0,2.0,10005.0,28.0,9999.0,0.0
-2,260100,STARFRUIT,4955,4,4951.0,21.0,,,4957,1,4958.0,20.0,,,4956.0,0.0
-2,260100,AMETHYSTS,9996,1,9995.0,20.0,,,10004,1,10005.0,20.0,,,10000.0,0.0
-2,260200,AMETHYSTS,9995,24,,,,,10005,24,,,,,10000.0,0.0
-2,260200,STARFRUIT,4951,24,,,,,4958,24,,,,,4954.5,0.0
-2,260300,STARFRUIT,4951,21,,,,,4957,22,,,,,4954.0,0.0
-2,260300,AMETHYSTS,10002,1,9996.0,2.0,9995.0,20.0,10004,2,10005.0,20.0,,,10003.0,0.0
-2,260400,STARFRUIT,4952,6,4951.0,30.0,,,4957,1,4958.0,29.0,,,4954.5,0.0
-2,260400,AMETHYSTS,9996,1,9995.0,29.0,,,10002,8,10004.0,1.0,10005.0,29.0,9999.0,0.0
-2,260500,STARFRUIT,4950,30,,,,,4953,5,4955.0,8.0,4957.0,30.0,4951.5,0.0
-2,260500,AMETHYSTS,9996,1,9995.0,29.0,,,10000,5,10004.0,1.0,10005.0,29.0,9998.0,0.0
-2,260600,AMETHYSTS,9996,1,9995.0,30.0,,,10004,1,10005.0,30.0,,,10000.0,0.0
-2,260600,STARFRUIT,4951,30,,,,,4957,1,4958.0,30.0,,,4954.0,0.0
-2,260700,STARFRUIT,4951,6,4950.0,20.0,,,4953,4,4957.0,20.0,,,4952.0,0.0
-2,260700,AMETHYSTS,9995,20,,,,,9998,1,10000.0,4.0,10005.0,20.0,9996.5,0.0
-2,260800,STARFRUIT,4951,25,,,,,4957,25,,,,,4954.0,0.0
-2,260800,AMETHYSTS,9996,2,9995.0,23.0,,,9998,1,10004.0,2.0,10005.0,23.0,9997.0,0.0
-2,260900,STARFRUIT,4950,23,,,,,4956,2,4957.0,21.0,,,4953.0,0.0
-2,260900,AMETHYSTS,9996,2,9995.0,21.0,,,10002,6,10004.0,2.0,10005.0,21.0,9999.0,0.0
-2,261000,AMETHYSTS,9996,1,9995.0,27.0,,,10000,2,10004.0,1.0,10005.0,27.0,9998.0,0.0
